d,L,x,T,w_AA,w_BB,w_AB,U,z,N,beta,x_actual,U_hat,m_AB_hat,m_AB_hat_fixed
2,34,0.0835514260467994,199689.78756093016,-0.2583833238075648,0.374789299104288,0.0662515896049453,-471.6581204420251,4,1156,0.0581149745692593,0.0839100346020761,-0.4080087547076342,-58550.24455300933,-58550.24455300933
3,86,0.1256222792080888,0.0034965759725365,-0.9753478094863636,-0.5272696601159454,0.0222319971137505,-1430246.5839607134,6,636056,3318951.745076982,0.12562258669048,-2.2486173921175387,-1848957.3564444573,-1848957.3564444573
2,88,0.3686738359348893,54.480521609127074,-0.658852219960113,-0.5644198557953222,0.4616189112074247,-4675.256262357912,4,7744,213.0113035463319,0.368672520661157,-0.6037262735482841,-4354.984052146827,-4354.984052146827
3,23,0.0469572343515832,0.2401189308364044,0.4565637433932332,0.9248482272980134,0.916604907353195,18149.55879543569,6,12167,48330.07912129531,0.0469302210898331,1.491703689934716,80337.36067812724,80337.36067812724
2,70,0.4036908081217443,41147.165422915954,-0.3129776566513591,0.0685002319346654,0.3249676810314026,527.1569637886785,4,4900,0.2820356349354054,0.4036734693877551,0.1075830538344241,1179.488804035759,1179.488804035759
2,81,0.2082110741627159,0.0849252893168276,0.8474993817651,0.0240060119555303,-0.4943542194330916,4373.580277407124,4,6561,136649.1303026363,0.2081999695168419,0.6666026943159769,-4700.780205631044,-4700.780205631044
3,56,0.1839993787631234,0.3133606567341626,0.9999444311883616,0.9160878163462634,0.4106733681981629,431683.3801374899,6,175616,37033.89904396728,0.183998041180758,2.458109626329548,-788683.9136907472,-788683.9136907472
3,38,0.3647720133177862,418436.50802026165,-0.6206737574646282,-0.6260432952457959,0.1080299742840404,-46858.30943352481,6,54872,0.0277341166542818,0.364776206444088,-0.8539566524552561,-64065.05092062538,-64065.05092062538
3,47,0.2819822591109467,0.0652070776547426,-0.3634510238476673,-0.4074469901932047,-0.224104292446962,-96903.50297369563,6,103823,177970.97099321117,0.2819799081128459,-0.933352946588864,-600592.1895790428,-600592.1895790428
2,32,0.4448183347449525,17306.628274888706,-0.6525616254909365,-0.5064985484673425,0.084093823682867,-568.4374239444086,4,1024,0.6705504238906345,0.4443359375,-0.5551146718207115,-854.794551142791,-854.794551142791
3,34,0.3151316773081113,2.2714053392024094,-0.8626752868856955,0.7429630469579493,-0.8003445101250974,-86471.68277951342,6,39304,5109.157192489156,0.3151333197638917,-2.200073345703069,116775.10933728646,116775.10933728646
2,33,0.1354454318366033,0.0741991835174514,0.4558038531133859,0.7745853119382451,-0.3200489158230339,575.062299932328,4,1089,156402.8925347246,0.1359044995408631,0.5280645545751405,-613.8123874374417,-613.8123874374417
1,82,0.1311271739296056,13.27923955971769,-0.3409887853984132,-0.6998653295580937,0.0298542201221352,-26.34379816599949,2,82,873.918033759079,0.1341463414634146,-0.3212658312926767,-47.16618293528998,-47.16618293528998
1,58,0.4761895564750026,680.4818999259593,0.6180033845789152,0.2376404313503286,0.1122556714301417,12.845653518271186,2,58,17.05404203566172,0.4827586206896552,0.221476784797779,-39.3301696805521,-39.3301696805521
2,42,0.1509019478845027,0.1026896106794242,0.1277213044203977,0.4718684349036228,0.2670054628898894,601.7266741388786,4,1764,113010.13655677962,0.1507936507936507,0.3411148946365525,-18340.296465409632,-18340.296465409632
3,44,0.4980906226652555,365991.8037880133,0.4128874964790323,0.6442867269582053,-0.9793442820640176,-58146.30302238368,6,85184,0.0317082699823682,0.4980864951164538,-0.6825965324753908,38561.3614088268,38561.3614088268
1,71,0.2785389327717094,0.5919949957269646,-0.3022778447928234,0.4218281793759952,-0.5980296620314838,-29.9918570549016,2,71,19603.15038067757,0.2816901408450704,-0.4224205219000225,45.44441056902296,45.44441056902296
2,57,0.3583316176966946,0.7533439829031601,-0.4273111002716683,0.774507833232343,0.0475572690052734,-455.99182056852607,4,3249,15404.605584187751,0.358264081255771,-0.1403483596702142,3617.85437143066,3617.85437143066
3,88,0.1775746438561069,0.8772173543948151,6.298435516605139e-05,0.2053212374686499,-0.131012882567838,-65249.43592955849,6,681472,13229.294732604136,0.1775744271224643,-0.0957477870397587,279196.19727772963,279196.19727772963
1,24,0.0444492104468893,3.175654002665385,-0.4987827811351621,-0.2041467930193679,0.8141690967432027,-9.344882991487165,2,24,3654.354950540581,0.0416666666666666,-0.3893701246452985,-7.59962183050369,-7.59962183050369
3,77,0.187428260459241,2.465410239355054,0.7158818330583439,0.7406256834301854,-0.372246101637276,526534.8183145425,6,456533,4707.113948257186,0.1874278529701029,1.1533335340808717,-478448.6358886586,-478448.6358886586
2,10,0.3425951235997025,0.1303219173348414,-0.8608603835844484,-0.8722613501054979,0.7781644035318938,-74.1204707657907,4,100,89048.46677498728,0.34,-0.741204707657907,-44.01403604919384,-44.01403604919384
2,83,0.0971429959184514,0.9723465192917908,0.1897137676902522,-0.7995576808349638,-0.1693757860928475,1514.0168280830728,4,6889,11935.011537138784,0.0971113369139207,0.2197730916073556,11168.36819615221,11168.36819615221
3,47,0.4807942377421033,0.1832583982490161,0.0309476417881755,-0.7770199581473818,-0.6827413057185308,-160159.8366241251,6,103823,63325.70314226551,0.4807990522331275,-1.5426238562180357,517133.03872920247,517133.03872920247
1,11,0.2220509269933434,0.6117728570859823,-0.9567850591816768,0.0521328122725868,-0.7114144995173679,-9.543153412341212,2,11,18969.40472501745,0.1818181818181818,-0.8675594011219284,33.84871254905216,33.84871254905216
2,9,0.1507843067535845,1.4274522546711963,0.6012197234673118,-0.3884321988180177,0.7222155922936555,91.0593496868722,4,81,8129.845946068008,0.1481481481481481,1.124189502307064,146.38997198860272,146.38997198860272
1,37,0.1451344369473292,547439.61661585,0.4768722212514404,0.8568846944867792,0.8759349879421021,21.30701108022908,2,37,0.0211986246037208,0.1351351351351351,0.5758651643305157,99.39314411656508,99.39314411656508
2,54,0.3072572371080616,10.6790704903796,-0.265164654351457,0.7172779420533766,-0.4991787865284307,-1989.933105123444,4,2916,1086.7019687058691,0.3072702331961591,-0.6824187603303992,2743.945542628981,2743.945542628981
2,95,0.1527629123093179,405.2569368859463,-0.703001938859372,0.9609447253111656,0.9444420695933656,-5594.306467973221,4,9025,28.63607225336728,0.152797783933518,-0.6198677526840134,-6859.117220176692,-6859.117220176692
3,97,0.0299551365983591,0.0395217344932568,-0.6857327049968607,-0.1786591599031306,-0.8437568547101222,-1901654.8847312503,6,912673,293635.0611794202,0.0299548688303477,-2.083610323446897,4620586.577214352,4620586.577214352
1,34,0.3747096600117723,2766.795560370942,0.7110756425084919,-0.0160782934266907,0.1867662552307616,12.07647678267029,2,34,4.1943709510248,0.3823529411764705,0.3551904936079497,-72.43983905815692,-72.43983905815692
3,67,0.1310311524719645,372.31688133727897,0.332056975327831,0.5636830707082527,-0.4794447859251287,125299.48626809665,6,300763,31.169596404444025,0.1310300801627859,0.4166053878572053,-135119.5924391755,-135119.5924391755
3,39,0.1447303997242086,31879.618959260348,0.460752879175945,0.7627551268918762,0.9153875065388006,103161.44495210765,6,59319,0.3640246434775302,0.1447259731283399,1.7390961572532857,339751.4779494719,339751.4779494719
2,17,0.1740732594345815,2845.64651746196,0.9368989495372528,-0.0986946179357863,-0.3101004505930513,306.1219721172478,4,289,4.078147744152975,0.1730103806228373,1.0592455782603731,-417.7254774525351,-417.7254774525351
2,60,0.4769733636772102,134.6869247705103,0.6812515130631644,-0.706528397446831,0.6665996538268244,1581.7969431706938,4,3600,86.16253541773023,0.4769444444444444,0.4393880397696371,2328.7242533257117,2328.7242533257117
2,93,0.1205752671180287,432879.2448415597,0.9955688425750238,-0.5758208148052189,0.9028548007827704,16487.043389164723,4,8649,0.0268087857390618,0.120591975950977,1.9062369509960368,23789.16061907609,23789.16061907609
3,7,0.0260502408767531,2041.62068070105,0.6597312091791314,-0.0369053625301247,0.4497625296593881,667.2138811818805,6,343,5.684193462352349,0.0262390670553935,1.945229974291197,4808.756182689231,4808.756182689231
2,72,0.2427098398143525,961467.2120925876,0.5511190616040356,0.1540444292027005,0.1500165046657708,3943.751418560033,4,5184,0.0120700599873672,0.2426697530864197,0.7607545174691421,-19464.55315870495,-19464.55315870495
2,20,0.3800384592857053,1637.4876639840577,0.6244233826534933,-0.5973544907765511,-0.9936616789092289,-374.56520518531033,4,400,7.087056092751881,0.38,-0.9364130129632758,372.20705234891335,372.20705234891335
1,34,0.0884992601404454,21.1990650511582,-0.4802263498721535,0.3426755620867097,0.0133556594519499,-13.52997325861543,2,34,547.428242605927,0.088235294117647,-0.3979403899592773,-159.77337884497302,-159.77337884497302
1,93,0.2162605498734469,0.7644095655166795,-0.4938881974964344,0.6496230507778893,0.3004189191045399,-19.1580892328837,2,93,15181.608720451106,0.2150537634408602,-0.2060009594933731,-84.96962758378471,-84.96962758378471
1,20,0.374756024083954,23.20487718345931,0.8409919859249704,-0.9888047297443464,0.3505635516261933,6.560331828145309,2,20,500.10895701341656,0.35,0.3280165914072654,14.982848819362806,14.982848819362806
3,61,0.272072985656593,13608.785997984676,-0.308262241837095,-0.649246669791397,0.3874240439126239,-53112.42222412901,6,226981,0.8527554866071699,0.2720712306316388,-0.2339950137858631,-61316.7137466378,-61316.7137466378
3,72,0.0501576232784335,0.0138879037528676,0.7961117931189137,-0.2825588934319341,-0.025386950949251,800595.9222735347,6,373248,835616.8887941816,0.0501570001714677,2.1449436360637826,-2837340.6827304224,-2837340.6827304224
1,81,0.4135075927072512,0.7558361891931105,0.0051553127723802,-0.561572443817542,-0.4674802545840362,-28.30270101135508,2,81,15353.81223044254,0.4074074074074074,-0.3494160618685812,148.34213916162037,148.34213916162037
2,16,0.0641357733669569,7.380637490213023,0.0480314380095068,0.2110879348273633,-0.6771595638694285,-21.011150246868144,4,256,1572.3529222554073,0.0625,-0.0820748056518286,26.18952650187829,26.18952650187829
1,38,0.164746404812037,782847.5549606464,0.3675525888946875,0.1396311038561508,0.8709094548123288,18.8866172457352,2,38,0.0148240444161924,0.1578947368421052,0.497016243308821,30.05754575302654,30.05754575302654
1,37,0.2730475047664197,0.0023788407171134,0.6262998048854447,-0.5080105051939805,0.6587827734276488,16.639406827688113,2,37,4878412.767344208,0.2702702702702703,0.4497136980456246,27.21587693489731,27.21587693489731
2,69,0.1073976533799096,10027.241151514523,0.5830203426877136,0.6592373148527919,-0.439008462181105,3638.344384345037,4,4761,1.15734395438285,0.1073303927746271,0.7641975182409235,-3430.840527834454,-3430.840527834454
2,33,0.1216058046609446,29.45617304296936,-0.1073469406065257,0.1994880270001753,0.6313517362770298,7.393362755377551,4,1089,393.97402062092215,0.1212121212121212,0.0067891301702273,12.871885328095432,12.871885328095432
2,23,0.1424739177629543,80472.08291926836,0.0635557663255164,0.4426086241522384,-0.6400388147379819,-101.72616068877186,4,529,0.1442110916587888,0.1417769376181474,-0.1922989805080753,114.16230610320191,114.16230610320191
2,12,0.4709876315519376,0.0665959037847116,0.4888073809957534,-0.6367728478174408,-0.2601504866299322,-51.19890572195134,4,144,174259.47042269004,0.4722222222222222,-0.3555479564024398,274.5559937542549,274.5559937542549
2,54,0.1355139280209717,327435.8535517058,0.100199292374792,0.4812654663460687,-0.7678367421187504,-553.6230251229724,4,2916,0.0354419554241383,0.1354595336076817,-0.1898570045003334,523.2786887134001,523.2786887134001
1,47,0.3609242302377941,0.9857237811287456,0.5952611708354023,0.859173817984578,-0.2276653251873137,8.5936292640682,2,47,11773.04144225423,0.3617021276595745,0.1828431758312383,-8.276314292234844,-8.276314292234844
1,6,0.1751491950148723,313207.8536581163,-0.3375275801014916,-0.8750970594638077,0.591633305416982,-0.1668437095720025,2,6,0.0370519665784362,0.1666666666666666,-0.027807284928667,0.2172709497671629,0.2172709497671629
2,85,0.4665604092246646,0.0034161523849287,-0.1320698441570758,0.2547412427698448,-0.4140088921408167,-3945.153152631616,4,7225,3397087.0201934725,0.4665743944636678,-0.5460419588417462,8299.7682864744,8299.7682864744
3,24,0.2478874784846979,22216.49995028016,0.6172162089463469,0.1956594206899884,0.5312976166306074,23186.23594633393,6,13824,0.5223580200218675,0.247902199074074,1.6772450771364245,185685.84504962544,185685.84504962544
2,8,0.1077052995319695,198.7535718660496,0.8157449421777243,-0.3992951940055282,-0.1257774936482658,79.05506543440468,4,64,58.388721354227805,0.109375,1.2352353974125732,-232.60124204157324,-232.60124204157324
2,78,0.4405357924158458,317458.36703639425,0.8427186136898823,0.5246021240425569,0.1996923371346348,5666.627593773708,4,6084,0.0365558704096585,0.440499671268902,0.9313983553211224,-11705.77816203068,-11705.77816203068
1,92,0.3346543011900373,20669.887224422266,-0.1396785132727831,-0.2348558911562233,0.4360682983758905,9.870043664768772,2,92,0.5614431660823261,0.3369565217391304,0.107283083312704,16.109772035653837,16.109772035653837
3,88,0.4900807019277048,0.0155841879540836,0.5815963713456589,0.6729127438303784,-0.6615156010120158,-102658.3857749919,6,681472,744662.921163201,0.4900802967693463,-0.1506421184949519,79657.54338437549,79657.54338437549
2,66,0.0294861746727292,0.4268648680689745,0.1025190984977366,-0.9152258058203956,0.9356105907869176,1076.7397088915836,4,4356,27186.51215861851,0.0293847566574839,0.2471854244471036,802.252912621985,802.252912621985
2,96,0.0465025099804711,0.093667336868528,-0.1848651658782707,0.8478613211140147,0.6484977841484989,-2161.820475828878,4,9216,123895.55755314212,0.0465494791666666,-0.2345725342696265,-6818.766221944328,-6818.766221944328
2,30,0.2217854744036206,2.4198712583674418,-0.33525567462432,0.4472163606978769,0.5581728850803129,-116.36436873711258,4,900,4795.696004783955,0.2222222222222222,-0.1292937430412362,-231.0699841632386,-231.0699841632386
1,87,0.4893100970466629,11.750156993446453,-0.3610154590783847,-0.3481771389272452,0.3429502552444148,-12.446810315717292,2,87,987.643563598072,0.4942528735632184,-0.1430667852381298,-17.335244736911918,-17.335244736911918
1,61,0.1019853082323037,0.8637765886982337,0.5589813909983352,-0.6870339434661152,0.5831763244491974,31.16327904758516,2,61,13435.14871517146,0.0983606557377049,0.5108734270095928,47.476410801677005,47.476410801677005
1,27,0.0582457412021721,706.7820483502729,-0.4262944328219742,-0.7198872297313728,-0.2200341393184903,-11.37821856028977,2,27,16.41944210797637,0.074074074074074,-0.4214155022329545,-30.958700859794234,-30.958700859794234
3,62,0.2803070943263044,0.2528850236772471,0.8097905740408218,-0.3509709375674634,0.1402020480455277,320523.6582780937,6,238328,45890.28941727877,0.2803069719042664,1.3448846055775807,-3592985.2783922334,-3592985.2783922334
1,25,0.4197816525162582,0.2304801431463262,0.1369694368512894,0.5890704132841109,0.741592485048661,10.982021851597423,2,25,50351.26569873984,0.4,0.4392808740638969,28.16953247934644,28.16953247934644
1,94,0.4495702835991628,16176.832767178,0.9034652842922706,0.8102942167238121,0.4739047882735421,61.45744206713102,2,94,0.7173818937777592,0.4468085106382978,0.6538025751822449,-158.22341506406448,-158.22341506406448
2,65,0.3519257887905967,941.18849647199,-0.4405620145646707,-0.1063724422236274,0.5576837992709682,-767.8563475046936,4,4225,12.330119810585284,0.3519526627218935,-0.181741147338389,-923.0698582548864,-923.0698582548864
1,68,0.2913559395497304,0.022389340842263,-0.2681279015372084,0.1086854508794663,0.6164057671584655,0.5027734772062605,2,68,518325.5285451848,0.2941176470588235,0.0073937276059744,0.9482090613837776,0.9482090613837776
2,56,0.0735767097421629,3.4009823606100564,0.749777742317532,0.0302270439619909,0.9603675319891554,4723.892329277859,4,3136,3412.239669412047,0.0736607142857142,1.5063432172442153,8279.781594921462,8279.781594921462
3,40,0.049082543823717,278.39564851123924,-0.8954039399480378,-0.2035779448647576,-0.1752326575771714,-158848.08259881946,6,64000,41.68515918946108,0.049078125,-2.482001290606554,-424427.47344938177,-424427.47344938177
3,25,0.4869623195660664,1090.666684252495,-0.7484425646718835,0.8551059780572892,0.8535126444633268,14661.127421216534,6,15625,10.6402506773166,0.486976,0.938312154957858,18322.14364015227,18322.14364015227
2,34,0.2291817474106863,0.0490547663494709,0.9555935703731,0.5168603034065886,-0.1356886592820378,1159.6686517371563,4,1156,236571.64816909644,0.2292387543252595,1.0031735741670902,-1328.0627379709597,-1328.0627379709597
2,32,0.0712637437885757,0.1283721934493055,0.6763822137190383,-0.0791531717205085,-0.8048722114197953,967.1303475012804,4,1024,90400.93975201172,0.0712890625,0.9444632299817192,-875.3030530553444,-875.3030530553444
3,50,0.2947064953185213,0.2550314792043257,-0.2270716961887062,-0.0155896690108776,0.1894974307970731,-20254.38312172417,6,125000,45504.05684055424,0.294704,-0.1620350649737933,-65161.05849979366,-65161.05849979366
2,77,0.0290889333659523,0.0624220245095683,0.8624500534000297,0.8010619283512597,0.4505865189203879,9949.002038760304,4,5929,185911.41535413364,0.0290099510878731,1.6780236192882954,-26096.740248794544,-26096.740248794544
2,69,0.4477099670824513,62.012694177699736,-0.7497822759876496,0.5736821658797464,-0.6422661956490814,-5045.566204993815,4,4761,187.13857025127447,0.4478050829657635,-1.0597702593979867,9103.401325036328,9103.401325036328
2,60,0.1557195796157152,0.0118374468130283,0.0985443923274482,0.1018092664746057,-0.3545649803646324,-219.14016526476283,4,3600,980360.6393459634,0.1558333333333333,-0.0608722681291007,482.3358373730604,482.3358373730604
1,94,0.2259362373005063,1895.646963593971,-0.0603684688992123,0.7334322582993975,-0.8481476644267529,-35.1983209469192,2,94,6.121903048784105,0.2234042553191489,-0.3744502228395659,29.809994328238705,29.809994328238705
2,15,0.0148877967207431,0.315465469725506,0.2353100080511765,-0.8422017954770047,0.951847545316186,112.01100232928994,4,225,36786.80565559845,0.0133333333333333,0.4978266770190664,88.87891268480952,88.87891268480952
2,74,0.0753240395569087,4256.234273533866,0.2500991080619905,0.7130702091454253,-0.1013273926012789,2201.355582412342,4,5476,2.726580864687434,0.0752373995617238,0.4020006542023999,-3775.502177667029,-3775.502177667029
1,68,0.1574711834652229,0.0010535819280744,-0.4217744394523794,0.3296028433213935,0.4241396359017402,-15.195069803715995,2,68,11014774.092655811,0.1617647058823529,-0.2234569088781764,-31.67595926011973,-31.67595926011973
2,68,0.2162345430246069,4122.008878680846,-0.8456286698341089,0.9572336499561414,-0.2125267211911801,-5100.484078814791,4,4624,2.815366795026935,0.2162629757785467,-1.1030458647955863,19004.91035775657,19004.91035775657
1,52,0.2775889802577357,1.7030658339474796,-0.1635516553495546,0.8388929618665559,-0.7492313336710668,-24.903717071179187,2,52,6814.162256397038,0.2692307692307692,-0.4789176359842151,23.01040448171952,23.01040448171952
3,31,0.2736110956597125,0.8168980144677,0.3878343798552597,0.1885872677097813,0.7773065884029444,42879.516960175206,6,29791,14206.139224620576,0.2736061226544929,1.4393446665159009,87668.95995511653,87668.95995511653
1,51,0.4184663052723393,236.3403072162653,-0.1035271235969688,-0.581384703476739,-0.2173283343533067,-13.76079503481126,2,51,49.1027834504126,0.4117647058823529,-0.2698195104864953,-107.5742303432283,-107.5742303432283
3,26,0.1814954184155229,60366.80096896103,0.0799309033765907,0.7643601729887117,-0.0198945694280867,3819.404373417007,6,17576,0.1922408797479796,0.1814974965862539,0.2173079411366071,-8639.016795898176,-8639.016795898176
1,78,0.003187349092167,426.2807470536387,0.8885966165705823,-0.7260582120353354,-0.5039230739265281,69.31053609250542,2,78,27.22376510329239,0.0,0.8885966165705822,-116.9221506492239,-116.9221506492239
1,75,0.0972224332068407,460284.0219314594,-0.4041586323218527,0.8318860366953222,0.4586227090129122,-18.86586637468332,2,75,0.0252126217137564,0.0933333333333333,-0.2515448849957776,-75.89944146432484,-75.89944146432484
1,13,0.479582189705545,63372.31992188987,0.6279530929951491,-0.6582477310508292,-0.2603266791684011,-1.1559569972989332,2,13,0.1831235930789352,0.4615384615384615,-0.0889197690229948,4.854727331256655,4.854727331256655
1,32,0.1252659389686951,677284.7285410771,0.6194395340173771,-0.3132414129555263,0.2952061791012248,17.171290039060466,2,32,0.0171345468704753,0.125,0.5366028137206396,117.29486735859004,117.29486735859004
1,73,0.2241197837387478,2848.370512959129,-0.4189325999708908,-0.5613388283444045,0.3315986432866686,-19.00843023752428,2,73,4.074247670043473,0.2191780821917808,-0.2603894553085518,-22.58428790934897,-22.58428790934897
2,64,0.4825508999160937,464.9237833391933,0.9406782800530452,0.1563953133632312,0.8005440231349448,5281.218861071817,4,4096,24.961009399206528,0.482666015625,1.2893600735038615,20952.15551096342,20952.15551096342
2,48,0.1548289706793952,111944.29198630586,-0.5434608769148639,0.0471725536273084,-0.3104289921308332,-2158.346936080054,4,2304,0.1036673395304862,0.1549479166666666,-0.9367825243403012,34638.33861783977,34638.33861783977
2,31,0.1392742771399344,0.013555486241447,0.5117382364979826,-0.9598649113879048,0.5550517092318801,805.9931630979297,4,961,856108.4950505968,0.1394380853277835,0.838702563057159,1033.7113692139922,1033.7113692139922
2,77,0.4705819496911785,4.475682180693456,0.3192302132521902,-0.363119154633748,-0.9807480713803788,-7746.6956758888755,4,5929,2592.89343106266,0.4705683926463147,-1.306577108431249,8079.539904369561,8079.539904369561
