d, L, x, T, w_AA, w_BB, w_AB, U
3.0, 40.0, 0.23828936382865634, 0.1307042781042024, 0.12744717491149582, 0.22987117870659457, -0.4341030602458169, -19187.99295713386
3.0, 66.0, 0.009281408124180601, 207108.88453494682, -0.10116554353712659, -0.23179602036411118, 0.4319585680753488, -78810.41553839156
3.0, 93.0, 0.2643033536460227, 58.42794689063135, -0.5633852220754336, 0.19782354140746672, 0.262937238853586, -456168.6577111369
3.0, 42.0, 0.046245671019990886, 4.945974765577545, -0.7973533659359293, 0.454097341123032, 0.31879736101713574, -154924.8835190364
1.0, 36.0, 0.05111996692420823, 0.015490519266618409, -0.11057249902694055, 0.6884046689384038, 0.5335609868339073, -1.6485741511407441
1.0, 30.0, 0.1430894536127139, 62.767773304793366, 0.058461626859590554, -0.6875437321284938, -0.9219830139950564, -6.089708321049458
1.0, 10.0, 0.13359534870303746, 0.47267529311737905, -0.17414305485331494, 0.9551407686958864, -0.8574631714739751, -3.1080707817744697
2.0, 68.0, 0.07794338710353083, 306.3082106689954, 0.3493244174824428, -0.6061515004156357, 0.24361859862688906, 2890.019693117454
3.0, 74.0, 0.3869471668242699, 110.78967385904184, -0.9217995128563887, -0.5236371457632132, 0.6698446125094084, -187838.05522893832
1.0, 66.0, 0.17994546188153465, 28.070540174343478, 0.3473402992178445, 0.16324118552245048, -0.06256753354750422, 13.722896785391832
1.0, 53.0, 0.23565094538084497, 0.32932662948773217, 0.37524369809202507, 0.6955466132443409, 0.5876356235178473, 24.336782027844034
3.0, 61.0, 0.45692463800466343, 0.49114128339220914, 0.28105140005987894, -0.40459472786701123, 0.290345205469807, 96583.75555739287
1.0, 81.0, 0.0024962299298619817, 0.31305109896096356, -0.01472398801699537, -0.48035181148319284, -0.09683254171491851, -1.192643029376625
3.0, 30.0, 0.09744005904136582, 44.40322213723156, 0.534929057416929, 0.6211323468037382, -0.4498833359492771, 28666.70061033916
3.0, 82.0, 0.12867391597920635, 4240.472958557418, 0.5822827541029845, -0.08210650579437595, 0.21636130938374087, 809231.9915505812
3.0, 40.0, 0.2475818797420063, 87090.46083932437, -0.041588939443310435, 0.5911699399858603, 0.8932194258284076, 66252.78859871873
2.0, 10.0, 0.11530900363795915, 180.8185831404154, 0.966491865264085, 0.991795235176361, -0.5387813234670555, 124.08991194492343
3.0, 72.0, 0.1403235733803968, 687.8146215816008, -0.46387957005140157, -0.14663763318170542, -0.8956143336688198, -629552.9305660962
2.0, 55.0, 0.12956016136257137, 373.2638186899046, -0.09456950377485107, 0.3814580570918302, 0.8474932413385463, 382.5797899088478
1.0, 29.0, 0.07949230001537677, 13.39963504683708, -0.8861980265449685, -0.5650143939646606, -0.25245920348554174, -23.63679915858456
3.0, 84.0, 0.4151182061057398, 20781.677331965595, -0.7154455969188704, -0.15507672539455797, -0.6695432281204972, -1061077.0746114505
3.0, 14.0, 0.398668662476598, 0.022675780957941098, 0.23734898817003747, -0.18663585815609096, -0.5142760897349181, -2230.3214316528856
3.0, 55.0, 0.0577208003408477, 16.656131555926823, -0.9528249085288807, 0.541426656855631, -0.224648735793342, -433566.97196955874
3.0, 86.0, 0.4638378698164174, 0.8734171417993907, 0.05560149631713274, -0.6118846524211803, 0.2814636385672058, 19083.80189367768
1.0, 61.0, 0.0282128650598083, 10.731164011792664, 0.02290274282609084, 0.8512945818583109, 0.04457101883697634, 1.4837404164350831
1.0, 10.0, 0.24667059046363637, 18.04437486965971, -0.03980105766922892, 0.7691495984228269, 0.7947493652407274, 2.5102880157224257
1.0, 64.0, 0.16758331116936265, 415044.5643368175, 0.8067734985740675, -0.9569938293700855, 0.7667443486031009, 47.573308475615214
2.0, 73.0, 0.40050376723214104, 0.0018162879243415495, 0.4317410157067916, 0.4376954280584344, -0.10300500269766011, 1011.4610514940484
1.0, 59.0, 0.18797137051548768, 35.01204841964367, 0.9345585288678842, 0.6229218087155066, -0.8934063103819903, 21.616258764249203
3.0, 58.0, 0.026141953972140752, 1992.5444103237814, -0.4066942485075, 0.8512266372370891, 0.3958946516486701, -213667.5000788706
1.0, 97.0, 0.0011277893017841434, 0.04026216789623369, -0.5105996755718802, -0.10097346703748267, -0.7636079093567376, -49.528168530472385
1.0, 15.0, 0.16769502631282435, 5.899436119700491, 0.6896560878821631, 0.7392970887257639, -0.3411539265493502, 4.159981231643369
2.0, 68.0, 0.4234633829941705, 698583.907504839, -0.8416723298362596, 0.910895475701953, 0.3390920744679857, 448.3798910004484
1.0, 59.0, 0.05187757692242939, 313092.3302647636, -0.20873765437937775, 0.8853843336441487, -0.2084859552908147, -12.258777120731311
1.0, 58.0, 0.28958151965260714, 56.509501843291204, 0.6667768526675633, -0.17320610374877643, -0.9066656986357249, -7.901256101661833
1.0, 51.0, 0.1359616954678597, 0.004229584979132079, -0.799969165162502, -0.17461541221057542, 0.9055264765342734, -25.23795438284857
3.0, 57.0, 0.48033595299989496, 0.6657245954975061, -0.23155384742075835, 0.6190845101717388, 0.45258160891600574, 169816.42302644774
3.0, 54.0, 0.33332728873618506, 0.0061908884693096895, -0.5419675205466561, 0.027729260045979975, -0.16563500903986172, -147304.8830442939
3.0, 100.0, 0.23491826934127724, 335.4906912841106, 0.9630360565305711, 0.39219870712477656, -0.0433697054430886, 1707908.880928483
2.0, 23.0, 0.48250098567396793, 648.0955822245711, 0.3331385576595858, 0.4212905828675231, -0.24832232821559552, -75.73888579497071
2.0, 80.0, 0.2141382207983878, 2700.2289666851684, -0.4572257911611386, -0.11043491660826565, 0.08757436189609913, -3618.2933558221557
1.0, 55.0, 0.20657008228019624, 0.0028395040531792935, 0.22083386637278046, 0.947954434560857, -0.8891045697616042, -7.851476399991331
2.0, 61.0, 0.4585874334903818, 500.61816916414335, -0.8788762852050742, 0.9356522467737569, -0.5910598349445984, -3490.08094982092
1.0, 34.0, 0.31632107043803115, 222.04413992480227, -0.22871211081210485, 0.055792832155037386, -0.20078166440323142, -6.815232597269765
2.0, 9.0, 0.19952823181258622, 32128.573333064796, 0.7817296639878244, -0.0038616858643867324, -0.22930514328507612, 68.23954719267407
3.0, 93.0, 0.2065709153394678, 0.7142778250474994, 0.15049655565204212, -0.7196006199407505, 0.098842737987624, 232106.97552259846
1.0, 84.0, 0.1736239855765317, 1.8405432385554803, -0.38644717921273175, -0.5028876946556615, 0.24851445834392605, -26.452816509486393
1.0, 19.0, 0.13376471356323966, 0.3181249774438715, -0.19864097206395703, 0.9317084249850349, 0.3848941878252865, -0.30961499810720866
3.0, 59.0, 0.2875966614444703, 4.322072423933318, -0.7495769164207593, 0.9996793031265694, 0.3840095653453044, -86843.86116261376
3.0, 37.0, 0.06492516769467, 158614.08652162921, 0.9067334766434143, 0.543587114046227, -0.08269577414989704, 119252.52066345488
1.0, 15.0, 0.26634653676382913, 466085.2371524738, 0.0226151881123422, 0.15626004106253255, 0.6274489880652512, 4.710713000961315
1.0, 23.0, 0.22160494368462125, 6.487984627625573, 0.8005335741033928, 0.9767630866754551, -0.11394867241524809, 10.271049138519796
1.0, 34.0, 0.017478957863716338, 9789.14785563704, -0.9107967419981475, 0.6619894755374389, 0.5132538177998123, -28.118988108341096
3.0, 82.0, 0.24807835631834496, 1347.0267685780639, -0.43861714609665303, 0.8888472589209755, -0.9248247570744303, -891717.7679042693
3.0, 49.0, 0.2958129562018024, 3466.4664253425863, -0.9330276407390603, 0.2659580270700479, -0.876437669163177, -284561.04727323324
2.0, 23.0, 0.24579279514056535, 661.5673945446503, 0.5329204675951713, -0.3778332387351411, 0.5815299932536035, 455.8010086077506
3.0, 25.0, 0.25590369973372323, 21.984084559417223, 0.07541304665027826, -0.9314666989524625, 0.6669318920512519, 5249.239958933354
2.0, 59.0, 0.19563957347961092, 167.23039020849305, 0.028603161209122874, -0.6715579009827397, -0.7784630905202623, -1867.566074910288
3.0, 49.0, 0.4025812627360617, 0.12467732575945215, 0.18086604121362426, -0.8105185816626044, 0.20167735278982168, -2080.9730250946122
3.0, 98.0, 0.3154091028156047, 421.0544225041744, -0.5646521447819761, -0.9088909566078582, 0.2089687173004171, -749195.7012874846
2.0, 62.0, 0.05857234067204875, 26.261752852436267, 0.5856612424937115, 0.25576465320155184, -0.8492737171745681, 3238.540522966483
2.0, 22.0, 0.4147412183471198, 0.0011120296271624076, 0.08484256121472211, 0.9416900008473645, -0.22121206408820915, -46.47514975486401
2.0, 21.0, 0.3367178951341264, 20361.878582379493, -0.4527710271860024, -0.1125264754574209, -0.5075120330325051, -389.27793502140594
2.0, 29.0, 0.4619245096068726, 216207.9548902043, -0.6904432582312148, 0.24709243726433527, -0.7137341633594108, -847.8593106696953
2.0, 82.0, 0.07905788700583788, 3.5360096754529176, -0.8019006088580074, -0.3267953232344374, -0.16339467099977156, -9623.021709527735
2.0, 92.0, 0.16567993411880977, 0.0938935190603257, 0.0065280269619412135, 0.3868822378423997, -0.28438460403562327, -1311.6470772605458
2.0, 15.0, 0.0817461227203502, 0.0022916026514043304, -0.46187887186588705, 0.3533620525254766, 0.5669925482580132, -152.81304560822048
3.0, 49.0, 0.23990596136085096, 0.09477219021146242, 0.7787436211277521, -0.17880443801652413, 0.8702132253211634, 266394.47391053796
2.0, 96.0, 0.010549488727105372, 114.74395992697207, 0.7694614689439512, 0.7564891057693357, -0.08704699511362413, 13852.9909292704
2.0, 87.0, 0.23479951244209024, 56055.43678284661, 0.8256221848436618, -0.6093272782255095, 0.6259588111919252, 10187.853875092836
3.0, 12.0, 0.01311718862589184, 96.99585643356176, -0.10101447955760601, 0.49946459190690007, 0.7639097684847773, -426.29656492326825
3.0, 15.0, 0.24476176552858742, 0.8012719162368536, -0.33699612204157536, 0.8704299126609618, -0.03710361106237081, -1735.5207220772238
1.0, 65.0, 0.4274639421301658, 0.006777797025396183, -0.7079137873662766, 0.4208579548718707, -0.1688180908516952, -15.567058176336243
2.0, 95.0, 0.2676178282323151, 1.4137859016938505, 0.08362654795120217, -0.6675178630034402, 0.15066648058644327, -85.6319885276969
3.0, 60.0, 0.4428009019144677, 0.007429755248046771, 0.4448175850752638, -0.009962835149616156, 0.32134550475692225, 190813.83101282865
3.0, 96.0, 0.4430645892704443, 94513.87783640268, -0.26467028682712646, 0.4115177265738772, -0.0024433548757767376, -6678.186924705916
1.0, 64.0, 0.4955017360052836, 0.2538587998434311, 0.7361964416428741, -0.9179471886703827, -0.03542108584514403, -4.8556669037174975
1.0, 22.0, 0.23720203514060317, 6.573493532952607, -0.9726689959283239, -0.09215405222826911, 0.2691838866060192, -12.977713752441392
2.0, 58.0, 0.12551149556705027, 43629.35686837822, -0.746660799769574, -0.908334789544063, -0.25170236892476483, -4305.634673137592
1.0, 44.0, 0.3254189304212093, 0.2269313776413858, -0.5843192007339921, -0.20569743499036353, 0.6723968607126865, -6.522089246041799
1.0, 36.0, 0.2043536889883676, 1730.0796279012102, 0.3229796102335414, 0.9336906206913607, 0.8374839462137278, 18.28553790597425
1.0, 16.0, 0.07994998143334447, 329304.13057291444, -0.7719056072793371, -0.5599336494444382, 0.4979406057120308, -9.810797290486658
3.0, 43.0, 0.10898510050765087, 1.4554239631089525, 0.48248413421647673, 0.9608758110677402, -0.022566489052744387, 92413.81572081774
3.0, 93.0, 0.49021820118312437, 0.02426342750023211, -0.42533273226449175, -0.22021149972609, 0.47425650704199374, 136326.62582253557
3.0, 66.0, 0.2761752923224508, 17.912232554217688, -0.06489842178617655, 0.783145984857466, 0.611743484694103, 232686.01489575018
1.0, 55.0, 0.10520670271789895, 4.342743138636244, -0.16765659111551234, -0.6333856846205745, 0.015973571095015293, -9.511421127275142
3.0, 5.0, 0.4334136204723048, 607.0776151738094, 0.39546878222895177, -0.7763467025007484, 0.1082917605726863, -2.3330144883406523
2.0, 81.0, 0.008592841780629856, 2803.7180363361895, -0.9468960838541909, 0.7914904401919838, 0.25930979433038126, -12156.682273352557
2.0, 40.0, 0.4286656557132937, 10089.588422407794, -0.01324597975892372, 0.9071127927146181, 0.8566236938590099, 1835.3807134995982
2.0, 76.0, 0.1724843513174641, 0.216236891494591, -0.61969286458496, -0.6379361968530506, -0.988091580057296, -8482.524661715901
2.0, 58.0, 0.28817072948565076, 1927.6733138723355, -0.8214432874276725, -0.2996517385903068, -0.726217354888067, -5009.542044411318
3.0, 87.0, 0.29676465258922885, 13738.823390157562, 0.37061366129087836, 0.07852582040049505, 0.35395547308657727, 667656.8106211263
1.0, 58.0, 0.4522810336329707, 0.5913919357208266, -0.6871737625605037, 0.08040343537187544, -0.67898821748877, -35.99822271067797
1.0, 40.0, 0.2698598978872378, 0.008931035285593027, -0.7241546777079835, -0.46346855248715024, -0.18683596630240729, -22.39518370939578
1.0, 87.0, 0.05378763242433665, 0.5473372964619355, 0.478099780732562, 0.45114281356808816, -0.719729379404954, 31.985801143780566
1.0, 20.0, 0.0025962969355032284, 2632.9393494691567, -0.7826369892304086, -0.8502090281009296, -0.011272468349301956, -15.652739784608173
2.0, 12.0, 0.2657239225397864, 531.4504109243627, 0.28669204356362665, -0.4455667638551086, -0.2573710251129855, 2.814726616736049
2.0, 45.0, 0.4341209849843583, 1.1250802628197476, 0.8656439154219002, -0.4864161490516914, 0.8078695898017298, 1845.3265653830993
2.0, 99.0, 0.14819420038705078, 3.310116180528668, 0.16053473896444137, -0.6454487222015888, 0.8157175996730925, 4229.6427622483725
2.0, 61.0, 0.25371457320780333, 423339.12805423595, 0.3526689590166112, -0.15561828528118626, 0.844204690234934, 3762.07104109506
2.0, 55.0, 0.10008446591336667, 0.11236843384261119, 0.8169832469496114, -0.9091580847588412, 0.1503852194076123, 4072.9276710811364
3.0, 52.0, 0.2584030196164481, 0.1490884815698715, 0.8579185523687538, 0.7870940700011719, -0.45361234523729443, 125073.02920958675
1.0, 32.0, 0.05664898712646599, 110.37312110411126, 0.4370728846361991, -0.7376911229010097, -0.08255936799060959, 11.841028948045516
2.0, 92.0, 0.2637232347248127, 45001.918006475404, -0.3942627552323277, 0.1259977001740311, -0.9401382505738616, -9705.356442293038
2.0, 57.0, 0.4549559808815502, 12460.798991583019, -0.43907564265573096, 0.4974936350520409, 0.8238776893489095, 2234.51802945602
3.0, 36.0, 0.26782578325127115, 18396.298330845882, -0.028747622259399197, 0.6178377021833978, -0.5993679065286475, -31276.91456095134
3.0, 59.0, 0.2294079536359525, 484626.35416087933, -0.4598636859295899, 0.3253621788701089, 0.3917216396424741, -72217.1721300112
3.0, 90.0, 0.2335087840266995, 17279.029875894157, 0.9903021858746623, -0.24229979039293958, -0.8280455155636808, 594612.516129221
3.0, 8.0, 0.02054462311116073, 5.222426554130114, -0.8396748300590553, 0.1883956584294484, -0.15643414680892453, -1247.0503455385267
2.0, 91.0, 0.433117735801207, 9.863405676422207, -0.1614223771412222, -0.3160657383209282, -0.4123000809613191, -5624.602376805574
1.0, 77.0, 0.4682749948949756, 92.75175035688547, 0.8859396724216873, -0.019739634364589698, -0.2034271831197605, 0.620096785063738
3.0, 34.0, 0.2101880462184193, 0.03242609180193641, 0.0690800982987303, -0.020921117385704235, 0.4914874459949754, 20100.832329970955
2.0, 9.0, 0.32776917457841476, 18673.767459939765, 0.4718918384590869, -0.9584849754624929, 0.10851282808857854, 24.799597244835976
1.0, 97.0, 0.2699933301430271, 0.06687239465338722, 0.39100173850847275, -0.41766732558206376, 0.9035380881199642, 36.33088730869155
1.0, 24.0, 0.38867350539482615, 1.256004690070113, 0.465944022251946, 0.4695159309469683, -0.37263706636138405, -2.2306488020543993
3.0, 11.0, 0.3977351208501857, 47.90622698349449, 0.9483810159287704, 0.9365191786001585, -0.7863207473014113, -647.0637875114103
2.0, 19.0, 0.3901402558426076, 32.5673920625924, 0.4391953591835114, -0.3237045717951301, 0.9575526204165681, 277.7630655982191
2.0, 48.0, 0.06097774640585729, 0.0018998394815424998, 0.21353516316216403, -0.6384724211881514, 0.840433235310303, 1086.9194636401921
1.0, 56.0, 0.33571182185956233, 0.19515108575876908, -0.33102793284129106, 0.9061454361511021, -0.52601824217685, -19.433666234719087
1.0, 89.0, 0.17598794914411492, 168.01331866814323, 0.014766436127435334, 0.4180057940276616, -0.8754627243658242, -23.894516931049107
1.0, 76.0, 0.20822757956428622, 27909.46249593403, -0.5979864150885374, -0.9005566390157109, -0.5091512287925255, -44.38002344141477
1.0, 57.0, 0.16345037588461192, 1.5563726916620713, -0.8573766026782472, -0.6035188005258836, 0.2565393356170924, -38.66897610338498
3.0, 19.0, 0.15508601798471455, 52785.147218116785, 0.29949329209309616, -0.6488563884560838, 0.6989856082645973, 7804.8055322934415
1.0, 83.0, 0.4289039143322033, 545.9878699981244, 0.3100600119050745, 0.6694721604355365, -0.3813270217376956, -13.580428878016367
2.0, 5.0, 0.2689117253366608, 8115.614715626325, 0.5008634793477342, -0.8607464669928644, 0.7791452990738643, 26.174628875383146
2.0, 11.0, 0.13697573300342575, 0.13158832696509798, 0.2078644032482202, 0.05822448228716559, 0.23921848044610017, 49.419659003441865
3.0, 96.0, 0.37463674993647295, 10061.19614163415, -0.1170764073785171, -0.4975980708102914, -0.8941455574648756, -1419502.494924803
1.0, 66.0, 0.33457527904420187, 47785.559145857376, 0.7166404637043664, 0.640061244535473, 0.19655071250526168, 31.997904586852563
2.0, 43.0, 0.18186868033607273, 73162.3066517883, -0.04144487758680615, -0.5986018565784792, -0.5959761789714113, -834.7744673194647
3.0, 71.0, 0.36561809811482526, 0.022742409646378685, 0.405829322902711, 0.9166065175799021, -0.7750263407991005, -132957.74815112216
1.0, 85.0, 0.014287395298840266, 1290.489284827153, -0.5198525249625059, -0.18796658751640716, 0.5324913604356747, -42.08277685101664
1.0, 59.0, 0.4679993099928302, 40.54489979033893, -0.5324773395516809, 0.6445044330086191, -0.7431259524234055, -31.970245362641645
2.0, 74.0, 0.26281852588179766, 41.45637818491337, -0.4530991836299243, -0.5288351038246639, 0.9273816739661982, -1375.6184149560322
1.0, 36.0, 0.3652467364648155, 681.9317627951616, 0.4651862219507912, 0.22813839035480799, 0.10477927774529117, 8.878897249120124
3.0, 11.0, 0.17826084870739833, 363.85939041142296, 0.8768266823149904, 0.14490754180035692, 0.8737857105181734, 3265.2350052896395
2.0, 7.0, 0.053111950865712965, 881.0832129976881, 0.21680908802718313, -0.9063768392490801, 0.8795506461394245, 26.756049865282094
2.0, 79.0, 0.29181366482759535, 86.14469866974294, 0.6194998842487911, 0.6363141483602905, 0.6412887110089145, 7855.560509226017
2.0, 21.0, 0.3837381284022072, 0.12317600556571719, -0.66660161568151, 0.097334507333104, -0.9042678096977825, -664.2947635150082
2.0, 68.0, 0.3620524506614443, 1144.3348631618007, 0.5253954091413986, -0.5433946433810461, 0.30142996509966635, 2120.7241814374756
1.0, 90.0, 0.2824902046360097, 26.212298398885604, -0.0027698954659403086, 0.29671236390729105, 0.04424952971825813, 2.9246047403675774
2.0, 54.0, 0.19091943143145584, 0.0010191148939569749, -0.9065736648126053, 0.6688062274076461, 0.7567191610148687, -2570.4390658643533
2.0, 81.0, 0.44801771708853144, 0.195318285393189, -0.77140358009839, -0.5102517312971739, 0.801607525838915, -2750.0651180577834
1.0, 69.0, 0.45149160131304683, 18323.358530616726, 0.4486062152225334, -0.2820690090066549, -0.23740357219047192, -4.58194811185951
1.0, 13.0, 0.18465872766814762, 0.006967959148411341, 0.1487803746661669, -0.9904110901346548, -0.04624714269245467, 0.7795165252832928
2.0, 5.0, 0.45600642751038295, 39.118468979433054, -0.21831064325491112, 0.4750531855866418, 0.30064492392896147, 7.0975549418839385
3.0, 51.0, 0.3528059944893953, 5999.993163385613, -0.3533828050377916, 0.5814943342247769, 0.07254149231615314, -16920.058123648756
1.0, 49.0, 0.20380538691485273, 4315.126315442889, -0.5745635310638757, -0.0965496631539422, -0.6955579901526705, -28.795598882147004
3.0, 80.0, 0.11952308487261204, 1538.4724321489218, -0.35092851466031516, -0.8577775372443748, -0.7802810044512178, -689085.6385726422
3.0, 63.0, 0.033525668545535126, 0.5859984839671487, 0.8784919779944815, 0.8760390571653436, -0.026799559794178585, 614726.6270660078
2.0, 98.0, 0.4285769735084693, 7.0432164888299456, -0.6727529704804631, 0.6861876899191313, -0.3957773121760748, -6754.688575090589
1.0, 50.0, 0.2036555822411561, 12.213722260761323, 0.3990071792535077, 0.014494050414201043, 0.6649656839068794, 21.15748352062371
3.0, 28.0, 0.4034505357712045, 0.9034357096511499, 0.2674625107579607, 0.16609864353335402, -0.9063116743382673, -29640.066338083154
3.0, 97.0, 0.2185134682785858, 36398.02462302067, -0.24761454480279244, 0.5495992070898514, -0.12085133209868548, -455457.1267173759
1.0, 65.0, 0.02901878048021278, 456565.3593039953, -0.17622688968780498, -0.9394643430733538, 0.566258258602065, -8.520317500407225
1.0, 59.0, 0.2175184815442583, 15336.765410424556, 0.34674933092317217, -0.6611739167590502, 0.39457171313264294, 17.042395753526332
1.0, 100.0, 0.0020863817708374754, 632435.0565854107, 0.1078857758968601, -0.1161315565343295, 0.8753736529075962, 10.78857758968601
2.0, 33.0, 0.07596980186798236, 310163.3710938434, -0.8504693588275456, 0.7930220220816337, 0.06117915446714872, -1551.4607975970105
3.0, 87.0, 0.20781616918870743, 71.47448698195011, -0.5233887578609802, -0.6583164898979714, 0.8376417986165521, -210938.07483704583
1.0, 31.0, 0.033006713103644836, 1038.4464624073998, -0.2720725131944537, 0.25078835254540466, -0.11638691127144307, -8.122876705182044
3.0, 39.0, 0.3819881461869578, 12591.952085925643, 0.7143891922215273, -0.8612965410610036, -0.9067317130408232, -56383.81918733539
3.0, 67.0, 0.08367238392851206, 271115.402703885, 0.10781873935560005, -0.30128328739407584, -0.8608903579589531, -39151.1961529382
2.0, 67.0, 0.0828573274741537, 324946.2214112843, 0.6415618216395242, 0.635048227949887, 0.9052702037653175, 6121.26879827459
2.0, 47.0, 0.059938778689325345, 0.0013152427752300534, -0.5260356850393098, -0.1840916859978059, -0.8666969083329901, -2496.6039322479896
1.0, 55.0, 0.2402762702235453, 24626.65784676787, -0.023803069361298057, -0.8490369886351923, -0.6278183869638561, -16.104883745175744
3.0, 78.0, 0.3846968778497902, 5069.664664066502, -0.6285553510496276, 0.22748775497311402, -0.2254432225002334, -442805.31787990395
3.0, 59.0, 0.38042700705367394, 700423.849831542, 0.638167597485993, 0.025401932606258004, 0.027607514172045322, 161347.88423558013
2.0, 62.0, 0.008836021926390658, 4.782729151848633, -0.015509629233847688, 0.7899467362713799, 0.8951906458905234, -20.749221960037538
2.0, 14.0, 0.12255792559912099, 0.004636700068522795, 0.9148016070694189, 0.6990018875682662, 0.848332289551537, 350.6151434263537
2.0, 43.0, 0.3718608830487951, 313700.0606696585, 0.005254656800796953, -0.6306697611037233, -0.19084790846519373, -647.1050313120592
2.0, 8.0, 0.01111074013449459, 0.1909650995015638, 0.7510485579733119, -0.9323263222604969, 0.11297155919424373, 93.58190742546765
2.0, 25.0, 0.1764778922012355, 0.00588631022553943, -0.010752533747818482, 0.3909898689923319, 0.6394888351494628, 170.7699570862042
3.0, 40.0, 0.343669917639946, 1511.6481276189122, 0.3549606908135785, 0.08168971263636737, 0.9558197053281248, 101927.70975523001
1.0, 88.0, 0.397296742763316, 46613.27955516534, 0.32965220398923045, -0.8563922005834983, 0.19140549712742194, 6.487375442928675
2.0, 95.0, 0.12898126063466403, 0.002373209555555247, -0.258376326159488, 0.8521697714646441, 0.6951626132059718, -1021.863245585537
2.0, 71.0, 0.020005715742134, 7.583730891430548, 0.5095160376804999, -0.46085908749968274, 0.634992042204219, 5150.644930847442
2.0, 14.0, 0.3482938816612139, 2042.5850363880625, -0.3187783287913277, -0.035697509153172824, 0.23162595184365364, -34.54474873597971
2.0, 92.0, 0.18316815868106412, 282076.4724636461, 0.3228372223914595, 0.16047824957341628, -0.5202942614408472, 1107.1151228616473
3.0, 96.0, 0.10845378324875227, 779311.7171563661, -0.44734506663803564, -0.9895655452246654, -0.2463024165118326, -1101026.265311298
3.0, 36.0, 0.39653423755316597, 0.5483022523538259, 0.9804685391368395, 0.6482620963441375, -0.3167910104553562, 27725.259795704733
1.0, 70.0, 0.13092304932569954, 405.56674494913517, -0.2143654374687145, 0.1249202123902231, 0.744406174000884, -4.84504899521849
2.0, 52.0, 0.17924714604662584, 228.87722351156603, -0.5030121464361104, -0.30447098302311937, 0.0091781738440746, -2110.0318098051134
2.0, 74.0, 0.08462908253104062, 1752.4484464897873, -0.17787265760431614, -0.9661359055693939, 0.527429686727864, -1485.9150906315617
1.0, 31.0, 0.36702911292188944, 28.663174112233836, 0.892260770598974, 0.850954027514687, 0.48914412968992727, 19.557362055603793
3.0, 88.0, 0.2882462361941582, 70.24957620951561, -0.23922266837368622, 0.6749093070603491, -0.6686281689189872, -695664.3982025258
2.0, 22.0, 0.21458410207384382, 32456.763838220897, 0.35092070292770217, -0.4638225452286584, -0.37715004356190795, 62.91270794572843
2.0, 57.0, 0.25546124408775295, 0.012538102943868548, 0.921586292987308, -0.019480566642753327, -0.9258882298970221, 442.43483786349276
1.0, 83.0, 0.48901762033561064, 17823.72877981749, -0.23620044087964587, 0.4476977976959964, 0.7679643467680248, 36.11475387059805
3.0, 49.0, 0.38353996862674306, 0.020820405913053258, -0.04133503567401764, -0.8571529523831405, -0.6612797020517802, -160676.7727752553
1.0, 85.0, 0.35504312892379836, 16.52023872541492, -0.8176469744598736, 0.5801829575723378, 0.06700043413157042, -23.24380216981245
1.0, 29.0, 0.21321673175751404, 38508.48889048326, 0.3175836724923047, 0.23887123925995257, 0.3567067995691824, 9.436532730016246
1.0, 36.0, 0.20555286637721965, 376786.4081577471, 0.14461442475230113, -0.13468199084822863, 0.4739633102672449, 8.780007055260524
3.0, 49.0, 0.12001490555159261, 0.0018815490250845281, 0.3806926222327407, -0.20935481200373496, -0.12656164770929434, 93410.91691773206
2.0, 89.0, 0.22161749160826427, 1457.1798222391292, -0.18083600107205178, -0.7031788945538056, -0.9990467581664677, -8123.579609085109
2.0, 76.0, 0.4020536921223557, 13.572750985227628, -0.1392213383370131, -0.17047751132418898, -0.6837405246251682, -5621.794426752071
3.0, 26.0, 0.2776745905976109, 729327.6613099894, -0.9446462012997336, -0.787364727716118, -0.7934650184082499, -45971.87618164328
3.0, 92.0, 0.3797431879389398, 76.69809644020101, -0.9185206941638431, -0.48821080171719244, 0.7722266172795145, -211918.92498872857
2.0, 53.0, 0.4036055531563767, 0.001735004461960951, -0.7559591998187658, -0.6605713537097979, 0.04541850248719248, -2816.7239803840466
1.0, 21.0, 0.3640546315695277, 0.09332532374112648, 0.5740572649334905, -0.5042300533859265, 0.9165180128587409, 7.840658053396057
1.0, 73.0, 0.060163981825773705, 37277.920980506846, -0.24320244702361427, -0.10040380289273632, -0.11860086934396885, -16.81941296998602
2.0, 27.0, 0.2174465357797687, 0.3473815465606747, 0.148963458951046, -0.026440733658923632, -0.6812069933487761, -250.3953005863836
3.0, 77.0, 0.22435729054869097, 550.0130128357098, -0.7724143170431264, -0.13179975598250282, -0.5632841730668781, -914125.9049113208
2.0, 29.0, 0.3535710061262859, 0.02035811345831586, -0.762559265194243, 0.6542350172352065, -0.2352218638137502, -617.2068554988961
2.0, 49.0, 0.2652283155399498, 9749.651462149199, 0.32300391010868146, 0.9094705343565579, 0.5601356350710534, 2192.3896924060814
3.0, 91.0, 0.27918670221321, 0.15078325088573527, 0.5094774166081386, -0.5425653919170985, 0.3517325554958737, 822486.1605115171
3.0, 86.0, 0.05003697793387912, 0.005975746594665608, 0.9004737118172319, 0.5605859283805787, 0.5199662829453027, 1647524.9829455102
1.0, 94.0, 0.35924761876737404, 0.006403022844506363, 0.7457921839611659, 0.6454154714243228, 0.9455746406373342, 73.65119710046096
3.0, 30.0, 0.30486672741800613, 70823.57528048706, -0.0930913030887488, 0.7104573581408535, -0.5369374654118639, -17060.498986938932
